agency_name,stop_id,route_id,bus_per_hour,stop_lat,stop_lon
Proxim iTi,10,1,1.6666666666666667,46.141907,6.320425
Proxim iTi,10,2,1.6666666666666667,46.141907,6.320425
Proxim iTi,10,3,3.8333333333333335,46.141907,6.320425
Proxim iTi,11,1,0.8333333333333334,46.127945,6.339611
Proxim iTi,12,1,0.8333333333333334,46.12786,6.3395557
Proxim iTi,13,1,0.8333333333333334,46.116,6.3483887
Proxim iTi,14,1,0.8333333333333334,46.115917,6.3482223
Proxim iTi,15,1,0.8333333333333334,46.140446,6.3299165
Proxim iTi,16,1,0.8333333333333334,46.140583,6.329583
Proxim iTi,17,1,1.6666666666666667,46.1335,6.3370275
Proxim iTi,21,1,1.6666666666666667,46.144759,6.318677
Proxim iTi,21,2,1.6666666666666667,46.144759,6.318677
Proxim iTi,21,3,3.8333333333333335,46.144759,6.318677
Proxim iTi,26,1,0.8333333333333334,46.076973,6.406139
Proxim iTi,5,1,0.8333333333333334,46.080411,6.405518
Proxim iTi,5,11,0.75,46.080411,6.405518
Proxim iTi,6,1,0.8333333333333334,46.080058,6.405696
Proxim iTi,6,10,10.333333333333334,46.080058,6.405696
Proxim iTi,6,11,0.75,46.080058,6.405696
Proxim iTi,7,1,1.6666666666666667,46.078011,6.416252
Proxim iTi,7,10,5.166666666666667,46.078011,6.416252
Proxim iTi,7,11,1.5,46.078011,6.416252
Proxim iTi,7,5,0.25,46.078011,6.416252
Proxim iTi,7,6,1.3333333333333333,46.078011,6.416252
Proxim iTi,74,1,1.6666666666666667,46.1352041,6.3338242
Proxim iTi,8,1,0.8333333333333334,46.07778,6.405678
Proxim iTi,8,10,10.333333333333334,46.07778,6.405678
Proxim iTi,8,11,1.5,46.07778,6.405678
Proxim iTi,9,1,1.6666666666666667,46.08484,6.401455
Proxim iTi,9,11,1.5,46.08484,6.401455
Proxim iTi,9,14,0.16666666666666666,46.08484,6.401455
Proxim iTi,100,10,2.3333333333333335,46.0734267,6.4248467
Proxim iTi,100,4,1.25,46.0734267,6.4248467
Proxim iTi,102,10,2.3333333333333335,46.073344,6.4205611
Proxim iTi,102,4,1.25,46.073344,6.4205611
Proxim iTi,162,10,10.333333333333334,46.0805105,6.4018032
Proxim iTi,163,10,5.166666666666667,46.0766336,6.415175
Proxim iTi,164,10,5.166666666666667,46.0769497,6.4241656
Proxim iTi,165,10,5.166666666666667,46.0769906,6.4242488
Proxim iTi,166,10,3.6666666666666665,46.078031,6.425319
Proxim iTi,167,10,1.9166666666666667,46.0772279,6.4306161
Proxim iTi,168,10,1.9166666666666667,46.0772521,6.4306201
Proxim iTi,169,10,1.9166666666666667,46.0763058,6.4361271
Proxim iTi,170,10,1.9166666666666667,46.0763653,6.4361271
Proxim iTi,171,10,1.9166666666666667,46.0764713,6.4435375
Proxim iTi,172,10,1.9166666666666667,46.0765001,6.4435831
Proxim iTi,173,10,1.9166666666666667,46.075111,6.4505017
Proxim iTi,174,10,5.166666666666667,46.0773372,6.4203807
Proxim iTi,174,14,0.16666666666666666,46.0773372,6.4203807
Proxim iTi,142,11,1.5,46.1631628,6.353656
Proxim iTi,143,11,0.75,46.1572279,6.3540536
Proxim iTi,144,11,0.75,46.1572149,6.3541234
Proxim iTi,145,11,0.75,46.1527742,6.346193
Proxim iTi,146,11,0.75,46.1527668,6.346256
Proxim iTi,147,11,0.75,46.1509505,6.3493228
Proxim iTi,148,11,0.75,46.1510676,6.3494341
Proxim iTi,149,11,0.75,46.1460655,6.3546226
Proxim iTi,150,11,0.75,46.1458053,6.3542041
Proxim iTi,151,11,0.75,46.1318647,6.3750062
Proxim iTi,152,11,0.75,46.1314892,6.3755802
Proxim iTi,153,11,1.0,46.1112883,6.3978529
Proxim iTi,154,11,0.5,46.1194785,6.3729693
Proxim iTi,155,11,0.5,46.1194785,6.3726797
Proxim iTi,156,11,0.75,46.1250619,6.3613208
Proxim iTi,157,11,0.75,46.1250395,6.3615139
Proxim iTi,158,11,0.75,46.1188262,6.3578947
Proxim iTi,159,11,0.75,46.1189322,6.3580476
Proxim iTi,160,11,0.75,46.0926465,6.3762823
Proxim iTi,161,11,0.75,46.0926148,6.3765291
Proxim iTi,175,12,3.5,46.0526017,6.3285878
Proxim iTi,176,12,1.8333333333333333,46.0576523,6.3207018
Proxim iTi,177,12,1.6666666666666667,46.0577863,6.3205087
Proxim iTi,178,12,1.8333333333333333,46.0598095,6.3184273
Proxim iTi,179,12,1.6666666666666667,46.0598262,6.31832
Proxim iTi,180,12,3.5,46.0626683,6.3226794
Proxim iTi,181,12,1.8333333333333333,46.064073,6.3128193
Proxim iTi,182,12,1.6666666666666667,46.0640102,6.3127576
Proxim iTi,183,12,1.8333333333333333,46.06605,6.310507
Proxim iTi,184,12,1.6666666666666667,46.0660193,6.3104749
Proxim iTi,185,12,1.8333333333333333,46.073997,6.328966
Proxim iTi,185,2,0.8333333333333334,46.073997,6.328966
Proxim iTi,186,12,1.8333333333333333,46.0776391,6.3254175
Proxim iTi,186,2,0.4166666666666667,46.0776391,6.3254175
Proxim iTi,187,12,1.6666666666666667,46.0776019,6.325278
Proxim iTi,187,2,0.4166666666666667,46.0776019,6.325278
Proxim iTi,188,12,1.8333333333333333,46.0744501,6.314769
Proxim iTi,189,12,1.6666666666666667,46.0744305,6.314718
Proxim iTi,19,12,7.0,46.067986,6.303527
Proxim iTi,19,2,1.6666666666666667,46.067986,6.303527
Proxim iTi,19,4,2.4166666666666665,46.067986,6.303527
Proxim iTi,19,5,0.25,46.067986,6.303527
Proxim iTi,190,12,3.5,46.0766158,6.3055152
Proxim iTi,191,12,1.8333333333333333,46.074811,6.303925
Proxim iTi,192,12,1.6666666666666667,46.0748296,6.3040242
Proxim iTi,193,12,1.8333333333333333,46.0717906,6.3056834
Proxim iTi,194,12,1.6666666666666667,46.0718836,6.30567
Proxim iTi,195,12,1.8333333333333333,46.0700767,6.3047671
Proxim iTi,196,12,1.6666666666666667,46.069992,6.3046263
Proxim iTi,197,12,1.8333333333333333,46.0677867,6.2953995
Proxim iTi,198,12,1.6666666666666667,46.0676313,6.2955551
Proxim iTi,199,12,3.5,46.0656642,6.2951809
Proxim iTi,2,12,3.5,46.07194,6.326955
Proxim iTi,2,2,1.6666666666666667,46.07194,6.326955
Proxim iTi,2,4,2.4166666666666665,46.07194,6.326955
Proxim iTi,20,12,3.5,46.067074,6.312904
Proxim iTi,20,2,1.6666666666666667,46.067074,6.312904
Proxim iTi,20,4,2.4166666666666665,46.067074,6.312904
Proxim iTi,233,12,1.0833333333333333,46.04873,6.3435
Proxim iTi,234,12,0.9166666666666666,46.04863,6.3432
Proxim iTi,235,12,3.6666666666666665,46.04741,6.35829
Proxim iTi,3,12,1.8333333333333333,46.069584,6.320139
Proxim iTi,3,2,0.8333333333333334,46.069584,6.320139
Proxim iTi,3,4,1.1666666666666667,46.069584,6.320139
Proxim iTi,4,12,1.6666666666666667,46.069584,6.3199444
Proxim iTi,4,2,0.8333333333333334,46.069584,6.3199444
Proxim iTi,4,4,1.25,46.069584,6.3199444
Proxim iTi,218,13,0.5,46.1737468,6.4811809
Proxim iTi,219,13,0.25,46.1724235,6.4816856
Proxim iTi,219,15,0.3333333333333333,46.1724235,6.4816856
Proxim iTi,220,13,0.25,46.1715333,6.4805085
Proxim iTi,221,13,0.5,46.1688719,6.4644043
Proxim iTi,222,13,0.25,46.1384834,6.4574781
Proxim iTi,223,13,0.25,46.1383942,6.4575692
Proxim iTi,225,13,0.5,46.1844368,6.4342032
Proxim iTi,226,13,0.25,46.1928533,6.4292742
Proxim iTi,227,13,0.25,46.1928292,6.4290703
Proxim iTi,228,13,0.5,46.18073,6.4409191
Proxim iTi,229,13,0.5,46.1751804,6.4501519
Proxim iTi,230,13,0.5,46.1977807,6.4626893
Proxim iTi,44,13,0.5,46.142307,6.403444
Proxim iTi,44,15,0.16666666666666666,46.142307,6.403444
Proxim iTi,44,3,2.0,46.142307,6.403444
Proxim iTi,44,7,1.3333333333333333,46.142307,6.403444
Proxim iTi,106,14,0.16666666666666666,46.074128,6.4083033
Proxim iTi,106,4,2.4166666666666665,46.074128,6.4083033
Proxim iTi,107,14,0.16666666666666666,46.0685958,6.40627
Proxim iTi,107,4,1.25,46.0685958,6.40627
Proxim iTi,236,14,0.16666666666666666,46.063808,6.439878
Proxim iTi,237,14,0.5,46.077619,6.409354
Proxim iTi,64,14,0.08333333333333333,46.16329,6.22879
Proxim iTi,64,8,1.3333333333333333,46.16329,6.22879
Proxim iTi,93,14,0.16666666666666666,46.081805,6.440209
Proxim iTi,93,6,1.3333333333333333,46.081805,6.440209
Proxim iTi,94,14,0.08333333333333333,46.08153,6.42935
Proxim iTi,94,6,1.3333333333333333,46.08153,6.42935
Proxim iTi,238,15,0.16666666666666666,46.146693,6.466948
Proxim iTi,239,15,0.16666666666666666,46.19909963671808,6.497755021112308
Proxim iTi,47,15,0.16666666666666666,46.142418,6.420278
Proxim iTi,47,3,2.0,46.142418,6.420278
Proxim iTi,51,15,0.16666666666666666,46.132854,6.428869
Proxim iTi,51,7,2.6666666666666665,46.132854,6.428869
Proxim iTi,54,15,0.16666666666666666,46.13839,6.457889
Proxim iTi,54,3,1.5833333333333333,46.13839,6.457889
Proxim iTi,54,7,1.0833333333333333,46.13839,6.457889
Proxim iTi,18,2,0.8333333333333334,46.09329,6.299448
Proxim iTi,215,2,0.8333333333333334,46.120886,6.313706
Proxim iTi,22,2,0.4166666666666667,46.118473,6.3169723
Proxim iTi,23,2,0.4166666666666667,46.118473,6.316583
Proxim iTi,232,2,0.8333333333333334,46.073964,6.328899
Proxim iTi,24,2,0.8333333333333334,46.120664,6.314449
Proxim iTi,25,2,0.8333333333333334,46.105885,6.333264
Proxim iTi,231,3,0.5833333333333334,46.137094,6.456468
Proxim iTi,231,7,0.5833333333333334,46.137094,6.456468
Proxim iTi,27,3,3.8333333333333335,46.12125,6.268194
Proxim iTi,28,3,3.8333333333333335,46.125614,6.267617
Proxim iTi,28,9,1.3333333333333333,46.125614,6.267617
Proxim iTi,29,3,2.0,46.137054,6.27
Proxim iTi,29,9,0.6666666666666666,46.137054,6.27
Proxim iTi,30,3,1.8333333333333333,46.137306,6.270028
Proxim iTi,30,9,0.6666666666666666,46.137306,6.270028
Proxim iTi,31,3,3.8333333333333335,46.130806,6.270722
Proxim iTi,31,9,1.3333333333333333,46.130806,6.270722
Proxim iTi,32,3,2.0,46.13961,6.273278
Proxim iTi,33,3,1.8333333333333333,46.13983,6.274194
Proxim iTi,34,3,2.0,46.134754,6.292392
Proxim iTi,35,3,1.8333333333333333,46.134243,6.293323
Proxim iTi,36,3,2.0,46.131912,6.2970214
Proxim iTi,37,3,1.8333333333333333,46.131878,6.297559
Proxim iTi,38,3,2.0,46.150833,6.322861
Proxim iTi,39,3,1.8333333333333333,46.150917,6.322861
Proxim iTi,40,3,1.5,46.160785,6.345014
Proxim iTi,41,3,3.8333333333333335,46.163134,6.353709
Proxim iTi,42,3,2.0,46.145863,6.386028
Proxim iTi,43,3,1.8333333333333333,46.14578,6.38675
Proxim iTi,45,3,1.8333333333333333,46.142418,6.403222
Proxim iTi,45,7,1.3333333333333333,46.142418,6.403222
Proxim iTi,46,3,3.8333333333333335,46.146362,6.409417
Proxim iTi,46,7,2.6666666666666665,46.146362,6.409417
Proxim iTi,48,3,1.8333333333333333,46.142887,6.418556
Proxim iTi,52,3,3.8333333333333335,46.13735,6.451894
Proxim iTi,52,7,2.6666666666666665,46.13735,6.451894
Proxim iTi,53,3,1.6666666666666667,46.13822,6.458222
Proxim iTi,53,7,1.0,46.13822,6.458222
Proxim iTi,55,3,1.8333333333333333,46.132694,6.267861
Proxim iTi,55,9,0.6666666666666666,46.132694,6.267861
Proxim iTi,56,3,2.0,46.132805,6.268
Proxim iTi,56,9,0.6666666666666666,46.132805,6.268
Proxim iTi,57,3,2.0,46.14805,6.32046
Proxim iTi,58,3,1.8333333333333333,46.14813,6.32036
Proxim iTi,76,3,3.8333333333333335,46.13588,6.43861
Proxim iTi,76,7,2.6666666666666665,46.13588,6.43861
Proxim iTi,101,4,1.1666666666666667,46.0732927,6.4248467
Proxim iTi,103,4,1.1666666666666667,46.0733161,6.4206309
Proxim iTi,104,4,1.25,46.0752017,6.4047727
Proxim iTi,105,4,1.1666666666666667,46.0750547,6.4046708
Proxim iTi,105,5,0.25,46.0750547,6.4046708
Proxim iTi,108,4,1.1666666666666667,46.0685661,6.4064095
Proxim iTi,109,4,1.25,46.0624593,6.3938334
Proxim iTi,110,4,1.1666666666666667,46.0622471,6.3935813
Proxim iTi,111,4,1.25,46.0596971,6.3891256
Proxim iTi,112,4,1.1666666666666667,46.0594142,6.3888842
Proxim iTi,113,4,1.25,46.0584571,6.3833588
Proxim iTi,114,4,1.1666666666666667,46.0581891,6.3841152
Proxim iTi,115,4,2.4166666666666665,46.0581807,6.3748021
Proxim iTi,115,5,0.5,46.0581807,6.3748021
Proxim iTi,116,4,1.25,46.0642116,6.3735604
Proxim iTi,117,4,1.1666666666666667,46.0642935,6.3733673
Proxim iTi,118,4,1.25,46.0688471,6.3733919
Proxim iTi,119,4,1.1666666666666667,46.0688508,6.373247
Proxim iTi,120,4,2.4166666666666665,46.074981,6.3773699
Proxim iTi,121,4,1.25,46.0709694,6.3584337
Proxim iTi,121,5,0.16666666666666666,46.0709694,6.3584337
Proxim iTi,122,4,1.1666666666666667,46.0708019,6.3576236
Proxim iTi,123,4,1.25,46.0701455,6.3457493
Proxim iTi,124,4,1.1666666666666667,46.0700645,6.3457829
Proxim iTi,216,4,1.25,46.069311,6.44271
Proxim iTi,217,4,1.1666666666666667,46.069342,6.441143
Proxim iTi,96,4,2.4166666666666665,46.067825,6.515904
Proxim iTi,97,4,1.25,46.0668303,6.4913615
Proxim iTi,97,6,0.6666666666666666,46.0668303,6.4913615
Proxim iTi,98,4,1.1666666666666667,46.0667177,6.4915077
Proxim iTi,98,6,0.6666666666666666,46.0667177,6.4915077
Proxim iTi,99,4,2.4166666666666665,46.0680899,6.4722275
Proxim iTi,99,6,1.3333333333333333,46.0680899,6.4722275
Proxim iTi,200,5,0.25,46.0821433,6.4086441
Proxim iTi,201,5,0.3333333333333333,46.0727875,6.3882362
Proxim iTi,202,5,0.3333333333333333,46.072135,6.378166
Proxim iTi,203,5,0.25,46.072421,6.297029
Proxim iTi,204,5,0.25,46.068778,6.312407
Proxim iTi,205,5,0.4166666666666667,46.065416,6.365138
Proxim iTi,206,5,0.5,46.0244173,6.3948868
Proxim iTi,207,5,0.5,46.0217577,6.3969467
Proxim iTi,208,5,0.5,46.0132605,6.3964692
Proxim iTi,209,5,0.5,46.0077252,6.3967106
Proxim iTi,210,5,0.5,46.0014,6.396175
Proxim iTi,211,5,0.5,45.9747127,6.3865325
Proxim iTi,212,5,0.4166666666666667,45.9566388,6.3883299
Proxim iTi,213,5,0.4166666666666667,45.923101,6.410337
Proxim iTi,214,5,0.08333333333333333,46.07964,6.41171
Proxim iTi,80,6,1.3333333333333333,46.0891,6.50791
Proxim iTi,80,7,2.6666666666666665,46.0891,6.50791
Proxim iTi,82,6,1.3333333333333333,46.07704,6.49881
Proxim iTi,83,6,1.3333333333333333,46.08021,6.50345
Proxim iTi,84,6,1.3333333333333333,46.08327,6.50451
Proxim iTi,86,6,1.3333333333333333,46.08608,6.50551
Proxim iTi,87,6,1.3333333333333333,46.09034,6.50057
Proxim iTi,88,6,1.3333333333333333,46.08436,6.49164
Proxim iTi,89,6,1.3333333333333333,46.08014,6.48617
Proxim iTi,90,6,1.3333333333333333,46.07755,6.47195
Proxim iTi,91,6,1.3333333333333333,46.078144,6.468379
Proxim iTi,92,6,1.3333333333333333,46.08091,6.44918
Proxim iTi,95,6,1.3333333333333333,46.0889216,6.4973151
Proxim iTi,49,7,2.6666666666666665,46.13425,6.393006
Proxim iTi,50,7,2.6666666666666665,46.132481,6.410022
Proxim iTi,75,7,2.6666666666666665,46.13251,6.40596
Proxim iTi,77,7,2.6666666666666665,46.13624,6.46703
Proxim iTi,78,7,2.6666666666666665,46.13621,6.47775
Proxim iTi,79,7,2.6666666666666665,46.12009,6.49594
Proxim iTi,59,8,1.3333333333333333,46.12361,6.20576
Proxim iTi,60,8,1.3333333333333333,46.13472,6.21208
Proxim iTi,61,8,1.3333333333333333,46.14252,6.21674
Proxim iTi,62,8,1.3333333333333333,46.14715,6.21873
Proxim iTi,63,8,1.3333333333333333,46.15382,6.22369
Proxim iTi,65,8,1.3333333333333333,46.158115,6.220917
Proxim iTi,66,8,1.3333333333333333,46.158818,6.21456
Proxim iTi,67,8,1.3333333333333333,46.160213,6.206437
Proxim iTi,68,8,1.3333333333333333,46.16222,6.23441
Proxim iTi,69,8,1.3333333333333333,46.1675,6.23864
Proxim iTi,70,8,1.3333333333333333,46.1816,6.23116
Proxim iTi,71,8,1.3333333333333333,46.19043,6.24276
Proxim iTi,71,9,1.3333333333333333,46.19043,6.24276
Proxim iTi,72,8,1.3333333333333333,46.19443,6.24097
Proxim iTi,72,9,1.3333333333333333,46.19443,6.24097
Proxim iTi,73,8,1.3333333333333333,46.199603,6.238402
Proxim iTi,73,9,1.3333333333333333,46.199603,6.238402
Proxim iTi,125,9,1.3333333333333333,46.0925207,6.2183957
Proxim iTi,126,9,0.6666666666666666,46.0837653,6.2257696
Proxim iTi,127,9,0.6666666666666666,46.0838365,6.225787
Proxim iTi,128,9,0.6666666666666666,46.1080007,6.2485067
Proxim iTi,129,9,0.6666666666666666,46.1082629,6.2508107
Proxim iTi,130,9,0.6666666666666666,46.1094855,6.2643272
Proxim iTi,131,9,0.6666666666666666,46.1096882,6.264193
Proxim iTi,132,9,0.6666666666666666,46.1168301,6.2611015
Proxim iTi,133,9,0.6666666666666666,46.1168003,6.2601466
Proxim iTi,134,9,0.6666666666666666,46.1178252,6.2662593
Proxim iTi,135,9,0.6666666666666666,46.1176967,6.2652585
Proxim iTi,136,9,0.6666666666666666,46.1205148,6.2690068
Proxim iTi,137,9,0.6666666666666666,46.1206896,6.2689398
Proxim iTi,138,9,1.3333333333333333,46.1591159,6.269686
Proxim iTi,139,9,0.6666666666666666,46.1610384,6.2749604
Proxim iTi,140,9,0.6666666666666666,46.1619171,6.2756282
Proxim iTi,141,9,1.3333333333333333,46.1824764,6.2466322
Autocars RESALP,zenbus:StopPoint:SP:622780083:LOC,zenbus:Line:644230082:LOC,0.5833333333333334,45.091327,6.067856
Autocars RESALP,zenbus:StopPoint:SP:640420080:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.090026,6.080935
Autocars RESALP,zenbus:StopPoint:SP:640430082:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.081302,6.059624
Autocars RESALP,zenbus:StopPoint:SP:640470001:LOC,zenbus:Line:644230082:LOC,0.5833333333333334,45.083732,6.057518
Autocars RESALP,zenbus:StopPoint:SP:644240088:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.082214,6.059979
Autocars RESALP,zenbus:StopPoint:SP:644280001:LOC,zenbus:Line:644230082:LOC,0.5833333333333334,45.089,6.084447
Autocars RESALP,zenbus:StopPoint:SP:644290001:LOC,zenbus:Line:644230082:LOC,2.3333333333333335,45.092903,6.071834
Autocars RESALP,zenbus:StopPoint:SP:645780170:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.089832,6.083765
Autocars RESALP,zenbus:StopPoint:SP:648310078:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.08501,6.060044
Autocars RESALP,zenbus:StopPoint:SP:650200001:LOC,zenbus:Line:644230082:LOC,0.5833333333333334,45.090583,6.074167
Autocars RESALP,zenbus:StopPoint:SP:655950001:LOC,zenbus:Line:644230082:LOC,0.5833333333333334,45.090175,6.06967
Autocars RESALP,zenbus:StopPoint:SP:657900001:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.092674,6.064446
Autocars RESALP,zenbus:StopPoint:SP:657910001:LOC,zenbus:Line:644230082:LOC,1.75,45.093261,6.068329
Autocars RESALP,zenbus:StopPoint:SP:659580142:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.09098,6.061516
Autocars RESALP,zenbus:StopPoint:SP:663260051:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.092266,6.062234
Autocars RESALP,zenbus:StopPoint:SP:663300001:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.090278,6.065157
Autocars RESALP,zenbus:StopPoint:SP:665640080:LOC,zenbus:Line:644230082:LOC,0.5833333333333334,45.082992,6.058934
Autocars RESALP,zenbus:StopPoint:SP:665720001:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.089038,6.078546
Autocars RESALP,zenbus:StopPoint:SP:667620001:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.089641,6.0762
Autocars RESALP,zenbus:StopPoint:SP:669360056:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.091373,6.056519
Autocars RESALP,zenbus:StopPoint:SP:671210001:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.09066,6.058132
Autocars RESALP,zenbus:StopPoint:SP:673280002:LOC,zenbus:Line:644230082:LOC,1.1666666666666667,45.097179,6.069799
Autocars RESALP,zenbus:StopPoint:SP:673300001:LOC,zenbus:Line:644230082:LOC,2.3333333333333335,45.095703,6.070514
Babus,zenbus:StopPoint:SP:672610002:LOC,zenbus:Line:338200001:LOC,0.16666666666666666,45.286533,4.730397
Babus,zenbus:StopPoint:SP:672610004:LOC,zenbus:Line:338200001:LOC,0.75,45.28812,4.729432
Babus,zenbus:StopPoint:SP:676130005:LOC,zenbus:Line:338200001:LOC,0.5833333333333334,45.334884,4.739087
Babus,zenbus:StopPoint:SP:678410001:LOC,zenbus:Line:338200001:LOC,0.6666666666666666,45.335887,4.714186
Babus,zenbus:StopPoint:SP:678420001:LOC,zenbus:Line:338200001:LOC,0.5,45.347099,4.735311
Babus,zenbus:StopPoint:SP:679970007:LOC,zenbus:Line:338200001:LOC,0.25,45.32233,4.732451
Babus,zenbus:StopPoint:SP:679980005:LOC,zenbus:Line:338200001:LOC,0.08333333333333333,45.3185,4.720861
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:338200001:LOC,0.8333333333333334,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:345850001:LOC,0.25,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:351090001:LOC,0.16666666666666666,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:353690001:LOC,0.6666666666666666,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:363640001:LOC,0.25,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:369340001:LOC,0.3333333333333333,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:369340002:LOC,0.25,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:371200001:LOC,0.4166666666666667,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780005:LOC,zenbus:Line:387730001:LOC,0.08333333333333333,45.241325,4.677193
Babus,zenbus:StopPoint:SP:682780006:LOC,zenbus:Line:338200001:LOC,0.6666666666666666,45.300178,4.728066
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:338200001:LOC,0.5833333333333334,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:345850001:LOC,0.3333333333333333,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:351090001:LOC,0.16666666666666666,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:353690001:LOC,0.4166666666666667,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:363640001:LOC,0.16666666666666666,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:369340001:LOC,0.25,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:369340002:LOC,0.16666666666666666,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:371200001:LOC,0.3333333333333333,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220004:LOC,zenbus:Line:387730001:LOC,0.08333333333333333,45.241382,4.677279
Babus,zenbus:StopPoint:SP:684220005:LOC,zenbus:Line:338200001:LOC,0.5833333333333334,45.285217,4.72728
Babus,zenbus:StopPoint:SP:684230003:LOC,zenbus:Line:338200001:LOC,0.3333333333333333,45.252204,4.687427
Babus,zenbus:StopPoint:SP:684230003:LOC,zenbus:Line:369340002:LOC,0.08333333333333333,45.252204,4.687427
Babus,zenbus:StopPoint:SP:684240002:LOC,zenbus:Line:338200001:LOC,0.25,45.322238,4.732377
Babus,zenbus:StopPoint:SP:686400005:LOC,zenbus:Line:338200001:LOC,0.3333333333333333,45.33303,4.660531
Babus,zenbus:StopPoint:SP:686400006:LOC,zenbus:Line:338200001:LOC,0.5833333333333334,45.308387,4.729477
Babus,zenbus:StopPoint:SP:686430001:LOC,zenbus:Line:338200001:LOC,0.4166666666666667,45.343223,4.715526
Babus,zenbus:StopPoint:SP:686430003:LOC,zenbus:Line:338200001:LOC,0.25,45.278137,4.721979
Babus,zenbus:StopPoint:SP:688730008:LOC,zenbus:Line:338200001:LOC,0.5,45.316566,4.728143
Babus,zenbus:StopPoint:SP:688730010:LOC,zenbus:Line:338200001:LOC,0.5,45.334152,4.734333
Babus,zenbus:StopPoint:SP:688730011:LOC,zenbus:Line:338200001:LOC,0.5,45.27811,4.722084
Babus,zenbus:StopPoint:SP:688730012:LOC,zenbus:Line:338200001:LOC,0.25,45.334457,4.667986
Babus,zenbus:StopPoint:SP:690540004:LOC,zenbus:Line:338200001:LOC,0.3333333333333333,45.249954,4.692565
Babus,zenbus:StopPoint:SP:690540004:LOC,zenbus:Line:345850001:LOC,0.3333333333333333,45.249954,4.692565
Babus,zenbus:StopPoint:SP:690540004:LOC,zenbus:Line:351090001:LOC,0.25,45.249954,4.692565
Babus,zenbus:StopPoint:SP:690540004:LOC,zenbus:Line:371200001:LOC,0.5833333333333334,45.249954,4.692565
Babus,zenbus:StopPoint:SP:690560004:LOC,zenbus:Line:338200001:LOC,0.08333333333333333,45.321918,4.714384
Babus,zenbus:StopPoint:SP:690570004:LOC,zenbus:Line:338200001:LOC,0.5,45.344726,4.688714
Babus,zenbus:StopPoint:SP:690570005:LOC,zenbus:Line:338200001:LOC,0.6666666666666666,45.297504,4.728888
Babus,zenbus:StopPoint:SP:692060005:LOC,zenbus:Line:338200001:LOC,0.3333333333333333,45.246311,4.674489
Babus,zenbus:StopPoint:SP:692060005:LOC,zenbus:Line:369340002:LOC,0.08333333333333333,45.246311,4.674489
Babus,zenbus:StopPoint:SP:692090006:LOC,zenbus:Line:338200001:LOC,0.6666666666666666,45.290885,4.728692
Babus,zenbus:StopPoint:SP:692100004:LOC,zenbus:Line:338200001:LOC,0.3333333333333333,45.29737,4.728889
Babus,zenbus:StopPoint:SP:692100006:LOC,zenbus:Line:338200001:LOC,0.16666666666666666,45.334117,4.708872
Babus,zenbus:StopPoint:SP:692110004:LOC,zenbus:Line:338200001:LOC,0.75,45.344879,4.713921
Babus,zenbus:StopPoint:SP:692120003:LOC,zenbus:Line:338200001:LOC,0.16666666666666666,45.329158,4.706411
Babus,zenbus:StopPoint:SP:694520008:LOC,zenbus:Line:338200001:LOC,0.3333333333333333,45.252105,4.687314
Babus,zenbus:StopPoint:SP:694520008:LOC,zenbus:Line:369340002:LOC,0.08333333333333333,45.252105,4.687314
